55,-6.943108199999999,-2.3143694,-7.609960399999999,sitting
57,-5.530950600000001,0.0784532,7.5315072,sitting
57,-6.472389,1.96133,7.139241199999999,sitting
57,-5.962443199999999,3.2165812,6.5508422,sitting
55,-8.5121722,1.2160246,4.903325,sitting
55,-10.9049948,2.4320492,1.1375714,sitting
58,-9.7281968,1.8828768,0.7060788,sitting
55,-4.511059,-0.8237586,-9.492837199999999,sitting
55,0.0,-5.5701772,-7.5707338,sitting
55,-1.765197,-6.943108199999999,-6.3154826,sitting
55,-3.0596748,-8.2768126,-6.2370294,sitting
56,-3.5696205999999995,-9.924329799999999,-2.3928225999999997,sitting
56,-4.6679654,-5.4132708,1.1767979999999998,sitting
55,-5.530950600000001,-4.6679654,3.0596748,sitting
56,-6.472389,-6.864655,2.5889556,sitting
58,-1.6867438000000001,-4.903325,-9.3359308,sitting
56,2.0005566,-1.0983448,-9.2967042,sitting
55,7.5315072,-3.2950344,-6.5508422,sitting
55,10.0420096,0.7453053999999999,-0.980665,sitting
55,9.5320638,-3.726527,-3.2558078,sitting
55,3.5696205999999995,-7.7668668,-5.0602314,sitting
60,-3.2950344,-6.1193496,-7.5707338,sitting
55,-7.256920999999999,-4.0795664,-6.001669799999999,sitting
55,-7.6491869999999995,-1.6867438000000001,-5.88399,sitting
55,-5.0210048,5.0602314,-6.668522,sitting
58,-5.2563644,6.0801229999999995,-6.6292954,sitting
90,0.2745862,10.1204628,0.9414384,walking
90,1.2160246,10.0420096,0.4707192,walking
94,0.0784532,10.1596894,0.784532,walking
94,0.0392266,10.198916,0.8237586,walking
95,0.3138128,10.1596894,0.8629851999999999,walking
95,0.2745862,10.198916,0.9414384,walking
92,0.196133,10.1596894,0.9022117999999999,walking
91,0.2353596,10.1596894,0.9022117999999999,walking
91,0.2353596,10.1596894,0.8237586,walking
94,0.1569064,10.1596894,0.980665,walking
94,0.43149259999999995,10.1204628,0.980665,walking
90,2.6281822,3.1773545999999997,8.1591328,walking
96,2.6674088,3.530394,9.924329799999999,walking
96,1.96133,2.4320492,4.511059,walking
95,2.2751428,4.746418599999999,12.748645,walking
94,0.392266,1.1767979999999998,8.7083052,walking
90,-0.3530394,0.9414384,8.9436648,walking
98,0.43149259999999995,2.7850886,9.492837199999999,walking
92,-0.7453053999999999,3.138128,8.9436648,walking
92,0.7060788,3.3734876000000003,5.687856999999999,walking
89,0.1176798,6.943108199999999,6.5508422,walking
89,-0.196133,7.217694399999999,6.472389,walking
89,-0.0392266,6.864655,6.8254284,walking
87,0.980665,7.060788,6.001669799999999,walking
87,2.2359162,1.6475172,7.4922806,walking
89,1.4513842,1.8436502,9.2967042,walking
89,1.7259703999999998,1.6082906,10.4735022,walking
87,-0.1569064,2.7458620000000002,6.4331624,walking
89,3.4127142,2.4712758,12.1210194,walking
89,3.8834334,0.9022117999999999,11.493393799999998,walking
84,2.3535959999999996,0.5491724,13.4547238,walking
89,1.3729310000000001,1.765197,11.728753399999999,walking
89,3.0204481999999997,1.7259703999999998,15.298373999999999,walking
84,1.6867438000000001,2.8243152,10.1204628,walking
85,2.7850886,0.7453053999999999,13.6116302,walking
85,0.9022117999999999,2.4712758,4.0403398,walking
85,1.0983448,4.0011132,8.9044382,walking
82,1.6082906,1.9221034,12.5132854,walking
82,1.7259703999999998,1.2944778,4.6287388,walking
82,1.0983448,2.7850886,8.629852,walking
82,1.569064,0.0,11.179581,walking
85,0.0392266,3.726527,4.0011132,walking
85,0.5883989999999999,0.5883989999999999,7.296147599999999,walking
85,-2.4712758,1.6475172,4.118792999999999,walking
85,-1.765197,5.295591,8.3552658,walking
